call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain,TIME,MAX CE 1,MAX CE 2,Σ ΔCE OI,MAX PE 1,MAX PE 2,Σ ΔPE OI,Δ (CE − PE),_is_live
0.05797695,31641.0,357.26999999999987,3.346e-05,0.00148318,0.00517701,2780.0,0.0,-1.0,0.0,,26.0,475.92,02-02-2026,22:31,14901.0,,,,,,,,,
0.05378409,47757.0,1200.7700000000004,2.969e-05,0.00133712,0.00471104,2800.0,0.0,-1.0,0.0,2.16,100.0,495.92,02-02-2026,22:31,17155.0,,,,,,,,,
0.05955822,18138.0,228.11,3.013e-05,0.00142524,0.00499195,2820.0,2.933e-05,-0.99862408,0.00483579,,0.0,515.97804744,02-02-2026,22:31,19502.0,,,,,,,,,
0.04834005,21398.0,382.4500000000001,2.464e-05,0.00116119,0.00413908,2840.0,2.363e-05,-0.99889717,0.00394834,38.540000000000006,0.0,535.96725615,02-02-2026,22:31,21889.0,,,,,,,,,
0.05757387,142262.0,2162.44,2.492e-05,0.00127284,0.00450181,2880.0,0.0,-1.0,0.0,0.05,1.0,575.92,02-02-2026,22:31,26749.0,,,,,,,,,
156.52279111,106.0,7.35,0.00144504,0.89314727,0.19785271,2160.0,0.00149986,-0.12687527,0.22340906,13161.740000000074,422153.0,8.90303841,02-02-2026,22:32,7511.0,,,,,,,,,
121.77146304,454.0,20.2,0.00207903,0.825597,0.27636295,2200.0,0.00208275,-0.17341826,0.2753545,10307.320000000014,222911.0,11.77198721,02-02-2026,22:32,4762.0,,,,,,,,,
105.48225391,15.0,0.15,0.00241803,0.78148531,0.31688007,2220.0,0.00242588,-0.21697006,0.31558454,48.23,1435.0,15.47738468,02-02-2026,22:32,3764.0,,,,,,,,,
90.22534078,680.0,46.60000000000001,0.00274371,0.73071145,0.35476783,2240.0,0.00275282,-0.26799289,0.3539239,2971.539999999997,45582.0,20.19133426,02-02-2026,22:32,3024.0,,,,,,,,,
75.83100684,745.0,33.650000000000006,0.00303026,0.67346553,0.38744373,2260.0,0.00303418,-0.32732557,0.38778806,482.99,4469.0,26.02963867,02-02-2026,22:32,2293.0,,,,,,,,,
63.14598411,1582.0,27.680000000000003,0.00325578,0.61029063,0.41212785,2280.0,0.00327648,-0.38914685,0.41195937,1595.2899999999986,24540.0,33.08750107,02-02-2026,22:32,1652.0,,,,,,,,,
51.62537728,8577.0,527.2499999999999,0.00339489,0.54381579,0.42604972,2300.0,0.00341543,-0.45610914,0.42603715,6211.520000000009,161402.0,41.59971998,02-02-2026,22:32,998.0,,,,,,,,,
41.24262341,11190.0,400.4900000000001,0.00345032,0.47507239,0.42780054,2320.0,0.00347057,-0.52519201,0.42777641,1957.699999999997,26571.0,51.26612377,02-02-2026,22:32,128.0,,,,,,,,,
32.35059255,10519.0,648.4399999999996,0.00339659,0.40579976,0.41660295,2340.0,0.00339035,-0.59455421,0.41649549,1063.6200000000003,5662.0,62.29693491,02-02-2026,22:32,-129.0,,,,,,,,,
24.94976674,9766.0,655.8299999999997,0.00323287,0.33950576,0.39345566,2360.0,0.00324904,-0.66126816,0.39311396,1183.139999999999,7277.0,74.89814625,02-02-2026,22:32,-265.0,,,,,,,,,
19.08821542,9986.0,881.6399999999996,0.00296852,0.27855159,0.36074446,2380.0,0.00298487,-0.72282293,0.35989942,1376.7599999999989,16533.0,88.95753094,02-02-2026,22:32,-396.0,,,,,,,,,
14.35530287,58789.0,2225.7099999999973,0.00264216,0.22412294,0.32148811,2400.0,0.00265848,-0.77831372,0.31951569,2518.6399999999967,9030.0,104.26930987,02-02-2026,22:32,-571.0,,,,,,,,,
10.54374195,31754.0,1171.54,0.00229504,0.17634651,0.27829539,2420.0,0.00229805,-0.82551347,0.2764426,892.8799999999994,3222.0,120.56859568,02-02-2026,22:32,-493.0,,,,,,,,,
7.69590489,19727.0,966.31,0.00193677,0.13654603,0.23510608,2440.0,0.00193026,-0.86643791,0.23156836,360.35,1984.0,137.59395882,02-02-2026,22:32,-340.0,,,,,,,,,
5.5615131,20945.0,1030.9399999999996,0.00159293,0.10386802,0.19383904,2460.0,0.00157613,-0.89977667,0.18886279,281.47,3552.0,155.47879062,02-02-2026,22:32,-151.0,,,,,,,,,
4.01610681,8555.0,730.7500000000001,0.00128837,0.07896148,0.15815787,2480.0,0.00126742,-0.92427379,0.15321345,163.95999999999995,728.0,173.88890108,02-02-2026,22:32,56.0,,,,,,,,,
2.88394679,61402.0,2308.11,0.00102093,0.05886566,0.12608928,2500.0,0.00099057,-0.94471125,0.12001766,246.69,10625.0,192.82608672,02-02-2026,22:32,315.0,,,,,,,,,
2.04206856,26959.0,469.42999999999984,0.00080043,0.04391713,0.09986221,2520.0,0.00074877,-0.96108576,0.09053324,91.76999999999998,2575.0,211.81438442,02-02-2026,22:32,541.0,,,,,,,,,
1.44655081,18059.0,770.5900000000001,0.00061691,0.03223508,0.07758408,2540.0,0.00055212,-0.97317237,0.06661179,110.7,11660.0,231.0080698,02-02-2026,22:32,964.0,,,,,,,,,
1.02224051,16198.0,434.06,0.00047586,0.02397664,0.06062658,2560.0,0.00039851,-0.981786,0.04804494,7.57,314.0,250.92407299,02-02-2026,22:32,1229.0,,,,,,,,,
0.73126482,15159.0,654.1299999999997,0.00036247,0.01760874,0.0466789,2580.0,0.00028639,-0.98753826,0.03467467,9.079999999999998,300.0,270.59848748,02-02-2026,22:32,1787.0,,,,,,,,,
0.546334,106638.0,2330.429999999998,0.00028286,0.01347757,0.03710548,2600.0,0.00015046,-0.99436393,0.01728094,160.69,9065.0,290.27416387,02-02-2026,22:32,2375.0,,,,,,,,,
0.46467345,51332.0,813.5799999999999,0.00022648,0.01072057,0.03042644,2620.0,0.00014061,-0.99440804,0.01716196,12.82,5410.0,310.21645129,02-02-2026,22:32,2945.0,,,,,,,,,
0.3160382,127961.0,1595.62,0.00016528,0.00751259,0.02228336,2640.0,0.0,-1.0,0.0,9.759999999999998,1601.0,330.2,02-02-2026,22:32,3720.0,,,,,,,,,
0.27516105,27270.0,519.1800000000001,0.00013941,0.00642364,0.01940665,2660.0,0.0,-1.0,0.0,14.000000000000002,16730.0,350.2,02-02-2026,22:32,4870.0,,,,,,,,,
0.16941052,30017.0,416.2399999999999,9.205e-05,0.0039757,0.01265953,2680.0,0.0,-1.0,0.0,18.85,25.0,370.20000002,02-02-2026,22:32,5573.0,,,,,,,,,
0.18209353,196056.0,3252.3799999999974,9.191e-05,0.00422511,0.01336786,2700.0,0.0,-1.0,0.0,20.42,400.0,390.23,02-02-2026,22:32,6920.0,,,,,,,,,
0.13652016,173892.0,2074.9700000000003,6.982e-05,0.00314502,0.01025632,2720.0,0.0,-1.0,0.0,13.88,51.0,410.2,02-02-2026,22:32,8648.0,,,,,,,,,
0.09850398,37103.0,546.76,5.339e-05,0.00236325,0.00792477,2740.0,5.511e-05,-0.99753997,0.0082177,3.16,0.0,430.30380308,02-02-2026,22:32,10737.0,,,,,,,,,
0.12406295,14884.0,377.08000000000015,5.822e-05,0.00277793,0.00917134,2760.0,0.0,-1.0,0.0,,51.0,450.2,02-02-2026,22:32,12900.0,,,,,,,,,
0.06245406,31641.0,357.26999999999987,3.417e-05,0.00149874,0.00523869,2780.0,0.0,-1.0,0.0,,26.0,470.23,02-02-2026,22:32,15090.0,,,,,,,,,
0.05732936,47757.0,1200.7700000000004,3.021e-05,0.00134871,0.00475767,2800.0,0.0,-1.0,0.0,2.16,100.0,490.2,02-02-2026,22:32,17345.0,,,,,,,,,
0.06366715,18138.0,228.11,3.071e-05,0.00143885,0.00504714,2820.0,3.183e-05,-0.99849628,0.00525452,,0.0,510.29683378,02-02-2026,22:32,19691.0,,,,,,,,,
0.05164356,21398.0,382.4500000000001,2.51e-05,0.00117191,0.00418373,2840.0,2.607e-05,-0.99877251,0.00436506,38.540000000000006,0.0,530.25445444,02-02-2026,22:32,22079.0,,,,,,,,,
0.06141224,142262.0,2162.44,2.534e-05,0.00128353,0.00454696,2880.0,0.0,-1.0,0.0,0.05,1.0,570.2,02-02-2026,22:32,26940.0,,,,,,,,,
149.2868924,107.0,7.429999999999999,0.00157219,0.88124229,0.21067185,2160.0,0.0015777,-0.12225985,0.21504169,13206.310000000078,420379.0,8.05540845,02-02-2026,22:53,7276.0,,,,,,,,,
115.0397363,454.0,20.3,0.00222272,0.80683728,0.29082367,2200.0,0.00222044,-0.19147699,0.28930349,10388.470000000014,218870.0,13.24452548,02-02-2026,22:53,4605.0,,,,,,,,,
99.05739394,19.0,0.19,0.00255762,0.76052641,0.32942064,2220.0,0.00256289,-0.23813998,0.32842912,55.46,2432.0,17.3134962,02-02-2026,22:53,3592.0,,,,,,,,,
84.39809294,896.0,47.55,0.00287516,0.70903929,0.36379101,2240.0,0.0028869,-0.29211827,0.3643856,2988.8399999999965,46154.0,22.38257747,02-02-2026,22:53,2865.0,,,,,,,,,
70.54367812,745.0,33.68000000000001,0.00313626,0.64756067,0.39397514,2260.0,0.00314755,-0.35193952,0.39377394,529.06,7234.0,28.7186918,02-02-2026,22:53,2139.0,,,,,,,,,
58.22456551,2257.0,32.68000000000001,0.0033171,0.58245079,0.41419573,2280.0,0.00334593,-0.41766023,0.41418913,1616.3099999999986,24679.0,36.3609675,02-02-2026,22:53,1510.0,,,,,,,,,
47.0183901,8569.0,552.81,0.00343053,0.51419133,0.42297152,2300.0,0.00344162,-0.48483089,0.42297402,6251.810000000009,163562.0,45.40143207,02-02-2026,22:53,874.0,,,,,,,,,
37.40439459,14646.0,459.80000000000007,0.00344684,0.44621583,0.41944026,2320.0,0.0034751,-0.55499965,0.41923917,1959.6199999999967,18370.0,55.51549839,02-02-2026,22:53,-43.0,,,,,,,,,
28.98753714,9886.0,662.8699999999995,0.00334731,0.37784404,0.40329503,2340.0,0.00336426,-0.62290029,0.40304425,1067.0800000000004,5420.0,67.04369452,02-02-2026,22:53,-240.0,,,,,,,,,
22.20874412,8756.0,668.9599999999997,0.00313811,0.31266896,0.37569469,2360.0,0.00315236,-0.68934177,0.37462276,1124.869999999999,7277.0,80.37243415,02-02-2026,22:53,-366.0,,,,,,,,,
16.74967157,9986.0,886.3199999999997,0.00284052,0.25426156,0.34015783,2380.0,0.00285972,-0.74724204,0.33913414,1379.199999999999,16249.0,94.79377646,02-02-2026,22:53,-492.0,,,,,,,,,
12.46270034,42014.0,2250.129999999997,0.00250517,0.20224515,0.29902839,2400.0,0.00250894,-0.80014151,0.29689826,2292.509999999997,9144.0,110.45616234,02-02-2026,22:53,-663.0,,,,,,,,,
9.12986591,33681.0,1204.5399999999995,0.00214308,0.15771715,0.25572775,2420.0,0.00213968,-0.84490763,0.25290669,843.8799999999994,3222.0,127.27375618,02-02-2026,22:53,-644.0,,,,,,,,,
6.60288246,24672.0,1016.5700000000002,0.00178693,0.12073493,0.21316529,2440.0,0.00179024,-0.8791505,0.21332989,346.41,2212.0,144.51713341,02-02-2026,22:53,-512.0,,,,,,,,,
4.69503843,20476.0,1023.3599999999996,0.00144753,0.09061914,0.17316391,2460.0,0.00142664,-0.91301497,0.16796298,252.61,3552.0,162.54084914,02-02-2026,22:53,-332.0,,,,,,,,,
3.32056653,8575.0,710.45,0.00115717,0.06820001,0.1396148,2480.0,0.0010695,-0.94263331,0.12200614,81.52000000000001,728.0,181.39606312,02-02-2026,22:53,-136.0,,,,,,,,,
2.3647448,61421.0,2296.8699999999994,0.00090419,0.05011317,0.10961491,2500.0,0.00085238,-0.95523592,0.10013431,209.95,10625.0,200.51027862,02-02-2026,22:53,116.0,,,,,,,,,
1.66070868,26121.0,450.42999999999984,0.00069992,0.03680448,0.08543365,2520.0,0.00070548,-0.96268759,0.08639918,46.56999999999996,2575.0,219.75712588,02-02-2026,22:53,324.0,,,,,,,,,
1.15004675,18611.0,757.5600000000001,0.00053129,0.02655164,0.06522468,2540.0,0.00013561,-0.99613495,0.01218795,42.65,11660.0,239.1580327,02-02-2026,22:53,735.0,,,,,,,,,
0.82350647,16398.0,434.49,0.0004113,0.02000169,0.05138165,2560.0,0.00031857,-0.98630721,0.03714562,3.09,312.0,258.74910144,02-02-2026,22:53,983.0,,,,,,,,,
0.58910835,15070.0,533.9699999999998,0.00030786,0.01441965,0.03883895,2580.0,0.00019755,-0.992279,0.02254127,7.970000000000001,300.0,278.28100257,02-02-2026,22:53,1534.0,,,,,,,,,
0.37857215,98827.0,2362.849999999999,0.00021613,0.00956067,0.02718783,2600.0,6.862e-05,-0.99787737,0.00709939,166.37,6665.0,298.53875762,02-02-2026,22:53,2115.0,,,,,,,,,
0.30545733,51633.0,813.5799999999999,0.00017588,0.00781448,0.02278126,2620.0,2.894e-05,-0.99920849,0.00288129,10.82,5410.0,318.20000182,02-02-2026,22:53,2720.0,,,,,,,,,
0.25281418,127961.0,1563.06,0.00014326,0.00638594,0.0190655,2640.0,0.0,-1.0,0.0,5.8,1601.0,338.44,02-02-2026,22:53,3463.0,,,,,,,,,
0.26676217,27831.0,506.67,0.00013581,0.00638653,0.01906504,2660.0,0.0,-1.0,0.0,33.4,14730.0,358.2,02-02-2026,22:53,4585.0,,,,,,,,,
0.15368932,30017.0,405.7599999999999,8.896e-05,0.00390865,0.01231106,2680.0,0.0,-1.0,0.0,11.260000000000002,25.0,378.44,02-02-2026,22:53,5316.0,,,,,,,,,
0.17460934,196056.0,3081.969999999999,8.907e-05,0.00415962,0.0130172,2700.0,0.0,-1.0,0.0,16.400000000000002,400.0,398.44000002,02-02-2026,22:53,6633.0,,,,,,,,,
0.12695574,173892.0,2062.36,6.775e-05,0.0030981,0.00999195,2720.0,0.0,-1.0,0.0,12.11,51.0,418.44,02-02-2026,22:53,8332.0,,,,,,,,,
0.0971922,37103.0,506.76,5.19e-05,0.00233019,0.00772665,2740.0,5.222e-05,-0.99764991,0.00778556,3.16,0.0,438.53290198,02-02-2026,22:53,10391.0,,,,,,,,,
0.07987661,14884.0,377.08000000000015,3.944e-05,0.00174069,0.00592854,2760.0,0.0,-1.0,0.0,,51.0,458.44,02-02-2026,22:53,12524.0,,,,,,,,,
0.06524593,31641.0,354.26999999999987,3.451e-05,0.00154762,0.00532637,2780.0,4.39e-05,-0.99791429,0.00698837,,26.0,478.2,02-02-2026,22:53,14685.0,,,,,,,,,
0.0545068,47757.0,1108.9100000000003,2.946e-05,0.00133203,0.00464507,2800.0,0.0,-1.0,0.0,0.75,100.0,498.44,02-02-2026,22:53,16910.0,,,,,,,,,
0.06062706,18138.0,211.00000000000003,2.998e-05,0.00142155,0.00492918,2820.0,2.945e-05,-0.99860943,0.00483107,,0.0,518.49717131,02-02-2026,22:53,19227.0,,,,,,,,,
0.04918536,21398.0,315.35,2.453e-05,0.00115854,0.00408821,2840.0,2.397e-05,-0.99887392,0.0039834,38.540000000000006,0.0,538.24620941,02-02-2026,22:53,21585.0,,,,,,,,,
0.0542077,142306.0,2063.61,2.358e-05,0.00119212,0.00419756,2880.0,0.0,-1.0,0.0,0.05,1.0,578.44,02-02-2026,22:53,26387.0,,,,,,,,,
148.24705248,121.0,7.689999999999999,0.00155684,0.88437418,0.20562451,2160.0,0.00157868,-0.12064743,0.21181938,13252.70000000008,420187.0,7.99465043,02-02-2026,23:05,7167.0,,,,,,,,,
113.87847372,454.0,20.4,0.00222368,0.80724291,0.28882659,2200.0,0.00224165,-0.1897853,0.28603571,10564.010000000017,216304.0,12.83933211,02-02-2026,23:05,4516.0,,,,,,,,,
98.04741237,19.0,0.19,0.00257378,0.76204132,0.32641637,2220.0,0.00258313,-0.2369547,0.32564584,98.92,2446.0,16.85515388,02-02-2026,23:05,3518.0,,,,,,,,,
83.18565137,592.0,52.510000000000005,0.00289475,0.70758023,0.36248433,2240.0,0.00290802,-0.29081469,0.3615758,3007.5599999999968,45586.0,22.01663344,02-02-2026,23:05,2794.0,,,,,,,,,
69.50984586,823.0,37.11000000000001,0.00316722,0.647277,0.39181308,2260.0,0.00317419,-0.3491629,0.39053374,578.9000000000001,11281.0,28.28356592,02-02-2026,23:05,2071.0,,,,,,,,,
57.13950578,2257.0,37.93000000000001,0.00335738,0.58483455,0.41144145,2280.0,0.00339187,-0.41805966,0.41189444,1643.9099999999985,24691.0,35.91911694,02-02-2026,23:05,1442.0,,,,,,,,,
46.19121468,11797.0,593.52,0.00345756,0.51639017,0.42063781,2300.0,0.00347666,-0.48230905,0.42064859,6407.87000000001,161289.0,44.96933238,02-02-2026,23:05,816.0,,,,,,,,,
36.46334212,17088.0,513.3100000000002,0.00347045,0.44728889,0.41734203,2320.0,0.00347993,-0.5521352,0.41746202,1999.8599999999965,18127.0,55.23351225,02-02-2026,23:05,-58.0,,,,,,,,,
28.21440991,13127.0,701.8499999999995,0.00336126,0.37455083,0.39982175,2340.0,0.00340643,-0.62446869,0.40029681,1068.2500000000002,5405.0,66.90717662,02-02-2026,23:05,-229.0,,,,,,,,,
21.43557259,9063.0,698.4399999999997,0.0031665,0.31221715,0.37344921,2360.0,0.00317997,-0.69318446,0.37044391,1112.8099999999995,7276.0,80.1338769,02-02-2026,23:05,-324.0,,,,,,,,,
16.14644102,10006.0,894.2299999999996,0.00286808,0.25306805,0.33751336,2380.0,0.00288651,-0.74893967,0.3361174,1375.5099999999989,16231.0,94.83888446,02-02-2026,23:05,-426.0,,,,,,,,,
11.9406835,42506.0,2448.0599999999968,0.00250237,0.19949613,0.29487281,2400.0,0.0025175,-0.80433398,0.29147346,2253.109999999998,8042.0,110.74777811,02-02-2026,23:05,-574.0,,,,,,,,,
8.66064349,28639.0,1241.4099999999994,0.00213598,0.15467417,0.25101967,2420.0,0.00213308,-0.84919448,0.24684159,835.9799999999996,3222.0,127.35536575,02-02-2026,23:05,-522.0,,,,,,,,,
6.2054462,24672.0,1005.24,0.00178569,0.11923343,0.21014685,2440.0,0.00176857,-0.8862064,0.20331306,347.58000000000004,2212.0,144.9088684,02-02-2026,23:05,-384.0,,,,,,,,,
4.42148469,21410.0,1017.3299999999996,0.00145044,0.09020263,0.17165297,2460.0,0.00142377,-0.91414664,0.16542806,252.61,3552.0,163.10173868,02-02-2026,23:05,-193.0,,,,,,,,,
3.1315601,8630.0,692.72,0.00115051,0.06694187,0.13687719,2480.0,0.00112937,-0.93528707,0.13329112,79.48000000000002,726.0,181.82519969,02-02-2026,23:05,16.0,,,,,,,,,
2.24041386,61711.0,2301.1199999999985,0.00091018,0.05045486,0.10962492,2500.0,0.00083742,-0.95667305,0.09698721,210.64,10555.0,200.92870581,02-02-2026,23:05,282.0,,,,,,,,,
1.56521902,27375.0,468.5699999999999,0.00069974,0.03670468,0.08478201,2520.0,0.00063344,-0.96886731,0.07401344,59.459999999999965,1075.0,220.2621414,02-02-2026,23:05,505.0,,,,,,,,,
1.08268293,18459.0,756.5699999999999,0.00053259,0.02658428,0.06494088,2540.0,0.0004502,-0.97944981,0.05226287,36.5,11660.0,239.84823241,02-02-2026,23:05,963.0,,,,,,,,,
0.82307919,16338.0,433.49,0.00041085,0.02005069,0.05118399,2560.0,0.00026489,-0.98950304,0.0293408,3.09,312.0,259.34222296,02-02-2026,23:05,1224.0,,,,,,,,,
0.54629083,15055.0,533.9299999999997,0.00030996,0.0145277,0.03888099,2580.0,7.662e-05,-0.9977569,0.00742339,7.92,300.0,279.06110346,02-02-2026,23:05,1789.0,,,,,,,,,
0.34528712,107122.0,2658.129999999999,0.0002183,0.00966297,0.02729758,2600.0,0.00013442,-0.99496519,0.0153477,181.77,6665.0,299.01015454,02-02-2026,23:05,2383.0,,,,,,,,,
0.2770339,51953.0,819.19,0.00017456,0.00772095,0.02242024,2620.0,0.00013057,-0.99474974,0.01592969,10.32,5410.0,319.00000595,02-02-2026,23:05,3017.0,,,,,,,,,
0.23228167,127961.0,1589.6,0.00014305,0.00638125,0.01894384,2640.0,0.0,-1.0,0.0,5.35,1601.0,339.0,02-02-2026,23:05,3791.0,,,,,,,,,
0.18615892,28911.0,414.83,0.00011527,0.00512718,0.01560415,2660.0,0.0,-1.0,0.0,33.06,14730.0,359.0,02-02-2026,23:05,4943.0,,,,,,,,,
0.14072131,34749.0,448.5599999999999,8.924e-05,0.00391469,0.01226354,2680.0,0.0,-1.0,0.0,10.25,25.0,379.0,02-02-2026,23:05,5705.0,,,,,,,,,
0.15964287,196120.0,3055.949999999999,8.922e-05,0.00416297,0.01295679,2700.0,0.0,-1.0,0.0,15.7,400.0,399.0,02-02-2026,23:05,7065.0,,,,,,,,,
0.11703332,173892.0,2052.61,6.773e-05,0.00309759,0.00993411,2720.0,4.975e-05,-0.99790882,0.00696784,12.11,51.0,419.0,02-02-2026,23:05,8806.0,,,,,,,,,
0.08641221,37103.0,506.26,5.201e-05,0.0023328,0.00769373,2740.0,4.968e-05,-0.9977978,0.00730249,3.16,0.0,439.08423072,02-02-2026,23:05,10907.0,,,,,,,,,
0.06393303,14884.0,377.08000000000015,3.949e-05,0.00174176,0.00589976,2760.0,0.0,-1.0,0.0,,51.0,459.0,02-02-2026,23:05,13083.0,,,,,,,,,
0.05759266,31641.0,361.1299999999999,3.462e-05,0.00155001,0.00530644,2780.0,0.0,-1.0,0.0,,26.0,479.0,02-02-2026,23:05,15286.0,,,,,,,,,
0.05006718,47757.0,1022.15,2.949e-05,0.00133269,0.00462214,2800.0,0.0,-1.0,0.0,0.75,100.0,499.0,02-02-2026,23:05,17554.0,,,,,,,,,
0.04569587,18138.0,265.45000000000005,2.595e-05,0.00119142,0.00417049,2820.0,2.455e-05,-0.99888728,0.00391827,,0.0,519.04468207,02-02-2026,23:05,19914.0,,,,,,,,,
0.04560188,21398.0,315.29,2.456e-05,0.00115947,0.00406948,2840.0,2.326e-05,-0.99891481,0.00382969,38.540000000000006,0.0,539.04441953,02-02-2026,23:05,22315.0,,,,,,,,,
0.04130782,144490.0,1915.7699999999995,2.048e-05,0.00100401,0.00356631,2880.0,0.0,-1.0,0.0,0.12,1.0,579.0,02-02-2026,23:05,27202.0,,,,,,,,,
148.33724697,121.0,7.689999999999999,0.00156591,0.88459926,0.20514825,2160.0,0.00161349,-0.12792871,0.22039616,13252.70000000008,420268.0,8.05418751,02-02-2026,23:06,7200.0,,,,,,,,,
114.17057159,454.0,20.4,0.00226615,0.80466583,0.29074999,2200.0,0.00227029,-0.19415657,0.28967773,10564.010000000017,221429.0,12.91879499,02-02-2026,23:06,4522.0,,,,,,,,,
98.21609067,19.0,0.19,0.0026076,0.75702793,0.32968273,2220.0,0.00261279,-0.24139907,0.32854577,98.92,2446.0,16.96141301,02-02-2026,23:06,3514.0,,,,,,,,,
83.09429717,592.0,52.510000000000005,0.00291988,0.70275881,0.36476787,2240.0,0.00293413,-0.29691626,0.36455535,3007.5599999999968,45666.0,22.07908131,02-02-2026,23:06,2788.0,,,,,,,,,
69.65231163,823.0,37.11000000000001,0.00318753,0.64198535,0.39338775,2260.0,0.00319673,-0.35509592,0.39236596,578.9000000000001,11281.0,28.40423219,02-02-2026,23:06,2063.0,,,,,,,,,
57.36105378,2257.0,37.93000000000001,0.00337406,0.57841687,0.41225606,2280.0,0.00339241,-0.4241781,0.4126484,1643.9099999999985,24691.0,36.04214694,02-02-2026,23:06,1431.0,,,,,,,,,
46.35307557,11797.0,593.52,0.00347352,0.51356331,0.42036055,2300.0,0.00348579,-0.49014793,0.42028487,6407.87000000001,161177.0,45.09282372,02-02-2026,23:06,804.0,,,,,,,,,
36.64535676,17315.0,513.3100000000002,0.00347706,0.44006791,0.41566553,2320.0,0.00348882,-0.56031424,0.41559918,1999.8599999999965,18127.0,55.34966935,02-02-2026,23:06,-74.0,,,,,,,,,
28.36158569,12843.0,701.8499999999995,0.00335428,0.36838229,0.39717883,2340.0,0.00337055,-0.6323886,0.39690975,1068.2500000000002,6405.0,67.33390146,02-02-2026,23:06,-245.0,,,,,,,,,
21.65527003,9013.0,698.4399999999997,0.00314249,0.30612909,0.36973027,2360.0,0.00315135,-0.69817233,0.3672795,1112.8099999999995,7276.0,80.22649725,02-02-2026,23:06,-348.0,,,,,,,,,
16.28287788,10006.0,894.2299999999996,0.00282964,0.24622498,0.33209961,2380.0,0.0028497,-0.75403712,0.33198682,1375.5099999999989,16232.0,94.99507143,02-02-2026,23:06,-450.0,,,,,,,,,
12.0897701,42505.0,2448.0599999999968,0.00247289,0.1951769,0.29062987,2400.0,0.00247403,-0.80772048,0.28796981,2253.109999999998,8042.0,110.68380443,02-02-2026,23:06,-599.0,,,,,,,,,
8.78323237,28639.0,1241.4099999999994,0.00210294,0.15110813,0.2468444,2420.0,0.00209566,-0.85255554,0.24281269,835.9799999999996,3222.0,127.47821033,02-02-2026,23:06,-547.0,,,,,,,,,
6.29632136,24672.0,1005.24,0.00175004,0.11556606,0.20526108,2440.0,0.00174115,-0.88711416,0.20186493,347.58000000000004,2212.0,144.96861871,02-02-2026,23:06,-409.0,,,,,,,,,
4.49500771,21410.0,1017.3299999999996,0.00142081,0.08773155,0.16791055,2460.0,0.00138265,-0.91740128,0.16043626,252.61,3552.0,163.12739675,02-02-2026,23:06,-217.0,,,,,,,,,
3.20338464,8630.0,692.72,0.00114256,0.06670677,0.1363674,2480.0,0.00108559,-0.93949045,0.12633399,79.48000000000002,726.0,181.82519734,02-02-2026,23:06,-8.0,,,,,,,,,
2.28334621,62256.0,2301.1199999999985,0.00088926,0.04859202,0.10628376,2500.0,0.0008312,-0.95648832,0.09718128,210.64,10555.0,200.9427528,02-02-2026,23:06,258.0,,,,,,,,,
1.59642475,27375.0,468.5699999999999,0.00067396,0.03487924,0.08119634,2520.0,0.00062052,-0.9695496,0.07257451,59.459999999999965,1075.0,220.26480816,02-02-2026,23:06,482.0,,,,,,,,,
1.13280342,18459.0,756.5699999999999,0.00051515,0.02555479,0.06273382,2540.0,0.00043212,-0.98050518,0.04991331,36.5,11660.0,239.66591991,02-02-2026,23:06,941.0,,,,,,,,,
0.87187438,16338.0,433.49,0.0004072,0.01996106,0.05092569,2560.0,0.0003244,-0.98591376,0.03782436,3.09,312.0,259.42651547,02-02-2026,23:06,1203.0,,,,,,,,,
0.61463861,15055.0,533.9299999999997,0.00030612,0.01443723,0.03860883,2580.0,0.00017279,-0.99349283,0.01924619,7.92,300.0,279.11410633,02-02-2026,23:06,1768.0,,,,,,,,,
0.38890743,107122.0,2658.129999999999,0.0002162,0.00961603,0.02714268,2600.0,3.173e-05,-0.99917105,0.00298534,181.77,6665.0,298.9853267,02-02-2026,23:06,2364.0,,,,,,,,,
0.30172318,51953.0,819.19,0.0001537,0.00654849,0.01936061,2620.0,0.0,-1.0,0.0,10.32,5410.0,318.96001642,02-02-2026,23:06,2999.0,,,,,,,,,
0.25906069,127961.0,1589.6,0.00014175,0.00635235,0.01884045,2640.0,0.0,-1.0,0.0,5.35,1601.0,338.96,02-02-2026,23:06,3774.0,,,,,,,,,
0.20932972,28911.0,414.83,0.00011438,0.00510734,0.0155285,2660.0,0.0,-1.0,0.0,33.06,14730.0,358.96,02-02-2026,23:06,4927.0,,,,,,,,,
0.15833572,34749.0,448.5599999999999,8.857e-05,0.00390016,0.0122056,2680.0,3.594e-05,-0.9987482,0.00436083,10.25,25.0,378.96,02-02-2026,23:06,5691.0,,,,,,,,,
0.1785635,196120.0,3055.949999999999,8.859e-05,0.00414849,0.0128983,2700.0,0.0,-1.0,0.0,15.7,400.0,398.96,02-02-2026,23:06,7052.0,,,,,,,,,
0.12992082,173892.0,2052.61,6.724e-05,0.00308638,0.00988754,2720.0,0.0,-1.0,0.0,12.11,51.0,418.96,02-02-2026,23:06,8794.0,,,,,,,,,
0.09712618,37103.0,506.26,5.162e-05,0.00232393,0.00765541,2740.0,5.138e-05,-0.99768962,0.00761507,3.16,0.0,439.0529316,02-02-2026,23:06,10896.0,,,,,,,,,
