tick_size,contract_value,tags,contract_type,spot_price,mark_change_24h,close,turnover,product_trading_status,oi,turnover_symbol,oi_change_usd_6h,underlying_asset_symbol,turnover_usd,oi_value,oi_value_symbol,low,open,strike_price,high,symbol,timestamp,product_id,time,mark_price,size,leverage,mark_vol,volume,oi_contracts,sort_priority,ltp_change_24h,oi_value_usd,description,price_band.lower_limit,price_band.upper_limit,quotes.ask_iv,quotes.ask_size,quotes.best_ask,quotes.best_ask_mm,quotes.best_bid,quotes.best_bid_mm,quotes.bid_iv,quotes.bid_size,quotes.impact_mid_price,quotes.mark_iv,greeks.delta,greeks.gamma,greeks.rho,greeks.spot,greeks.theta,greeks.vega
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-82.0816,97.0,1587189.0143000002,operational,4.0610,USD,172672.7200,BTC,1587189.0143000002,4.0610,BTC,39.0,537.0,90600,825.0,P-BTC-90600-111225,2025-12-10 22:36:41,111680,2025-12-09T22:34:10.930506855Z,104.68342258,17146.0,200,0.43071274,17.145999999999997,4061,1,-81.9367,374619.9402,BTC  Put,0.1,591.01415942,0.43496331,6731,108,108,101,101,0.42592158,9717,,0.43066975,-0.13269957,0.00013813,-0.18880976,92301.1,-298.72081850,7.74287858
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-84.3493,98.0,1221893.0480000004,operational,2.3350,USD,144340.0000,BTC,1221893.0480000004,2.3350,BTC,41.0,438.0,90400,750.0,P-BTC-90400-111225,2025-12-10 22:36:41,111637,2025-12-09T22:34:10.930506855Z,84.21689276,13237.0,200,0.43683388,13.236999999999995,2335,1,-77.6256,215357.5170,BTC  Put,0.1,532.26362306,0.44156495,6479,88,88,81,81,0.43126323,9904,,0.43674989,-0.11025438,0.00011959,-0.15683699,92296.4,-265.84388110,6.79645516
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-86.3129,52.0,6882684.898599999,operational,31.4110,USD,682200.2900,BTC,6882684.898599999,31.4110,BTC,30.0,554.0,90200,680.0,P-BTC-90200-111225,2025-12-10 22:36:41,111686,2025-12-09T22:34:10.930506855Z,67.92819193,73825.0,200,0.44365429,73.82500000000002,31411,1,-90.6137,2899191.3246,BTC  Put,0.1,494.92999066,0.44691268,7267,71,71,65,65,0.4367641,9719,,0.44366018,-0.09112434,0.00010279,-0.12959144,92289,-234.18387085,5.91371747
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-87.8998,47.0,12274996.001900002,operational,47.7920,USD,3404448.9200,BTC,12274996.001900002,47.7920,BTC,29.2,440.0,90000,643.0,P-BTC-90000-111225,2025-12-10 22:36:41,111638,2025-12-09T22:34:10.930506855Z,55.27519836,132124.0,200,0.45172495,132.1240000000001,47792,1,-89.3182,4410900.5104,BTC  Put,0.1,452.2767517,0.45494121,9353,58,58,53,53,0.4452127,9719,,0.45181177,-0.07564580,0.00008773,-0.10756034,92287.5,-207.38643884,5.14103226
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-89.0246,51.0,2411632.1560999993,operational,7.1080,USD,447417.0700,BTC,2411632.1560999993,7.1080,BTC,26.0,456.0,89800,566.0,P-BTC-89800-111225,2025-12-10 22:36:41,111692,2025-12-09T22:34:10.930506855Z,46.13403579,26011.0,200,0.46243815,26.011000000000003,7108,1,-88.8158,655273.7256,BTC  Put,0.1,436.89525637,0.4667848,7040,49,49,44,44,0.45568563,9719,,0.46233347,-0.06375650,0.00007504,-0.09065077,92287.5,-186.31688348,4.50677573
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-89.8748,34.0,2294835.5346,operational,1.5210,USD,57126.8900,BTC,2294835.5346,1.5210,BTC,21.0,349.0,89600,516.0,P-BTC-89600-111225,2025-12-10 22:36:41,111639,2025-12-09T22:34:10.930506855Z,39.03203556,24809.0,200,0.47436373,24.809,1521,1,-90.2579,140383.2807,BTC  Put,0.1,408.15436992,0.47925072,6478,41,41,37,37,0.4690703,9723,,0.47431212,-0.05355792,0.00006365,-0.07615409,92301.2,-167.06579163,3.93070289
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-90.5144,45.0,2400550.3196999994,operational,2.8170,USD,184393.4200,BTC,2400550.3196999994,2.8170,BTC,24.0,329.0,89400,469.0,P-BTC-89400-111225,2025-12-10 22:36:41,111695,2025-12-09T22:34:10.930506855Z,33.59150592,26002.0,200,0.48751173,26.00199999999999,2817,1,-86.3222,259667.9613,BTC  Put,0.1,400.77842366,0.49260646,6675,36,36,32,32,0.48121056,9719,,0.48751871,-0.04650769,0.00005539,-0.06612939,92288.7,-153.27110403,3.51194201
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-91.0103,27.0,2062430.4219999998,operational,8.0450,USD,97272.6100,BTC,2062430.4219999998,8.0450,BTC,19.0,365.0,89200,430.0,P-BTC-89200-111225,2025-12-10 22:36:41,111659,2025-12-09T22:34:10.930506855Z,29.20003453,22319.0,200,0.50128327,22.319000000000003,8045,1,-92.6027,742363.6380,BTC  Put,0.1,381.83068546,0.50635234,7233,31,31,28,28,0.49671561,9719,,0.50116308,-0.04007629,0.00004768,-0.05698993,92296.3,-140.00131127,3.11437143
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-91.2659,27.0,4139450.223700001,operational,9.2030,USD,424252.5300,BTC,4139450.223700001,9.2030,BTC,17.0,278.0,89000,393.0,P-BTC-89000-111225,2025-12-10 22:36:41,111701,2025-12-09T22:34:10.930506855Z,26.01295056,44684.0,200,0.51694065,44.684,9203,1,-90.2878,849103.7514,BTC  Put,0.1,377.5176341,0.52217174,6875,28,28,24,24,0.50783545,9719,,0.51697408,-0.03507376,0.00004164,-0.04987526,92287.5,-128.93952335,2.79285085
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-91.4981,27.0,2983474.246899999,operational,4.5990,USD,-28794.1700,BTC,2983474.246899999,4.5990,BTC,15.0,310.1,88800,357.0,P-BTC-88800-111225,2025-12-10 22:36:41,111660,2025-12-09T22:34:10.930506855Z,23.19078456,32175.0,200,0.53227421,32.17500000000002,4599,1,-91.2931,424457.3466,BTC  Put,0.1,368.18667373,0.5354508,6478,24,24,21,21,0.5232783,9720,,0.53234736,-0.03016335,0.00003577,-0.04289746,92301.1,-117.04344272,2.46640508
