strike_price,call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,put_mark,put_oi,put_volume,put_gamma,put_delta,put_vega,timestamp_IST,Expiry,max_pain
38.58861101,158965.0,578.1989999999992,0.00021183,0.09926416,4.00071679,80000.0,0.00021221,-0.90335194,3.92376618,1015.9429999999932,1911.0,1106.23796543,01-02-2026,10:06,9863
23.55141127,36288.0,87.47699999999996,0.00015363,0.06595719,2.93917095,80200.0,0.00014652,-0.94152213,2.67611429,66.34500000000004,712.0,1290.86578155,01-02-2026,10:06,16532
14.10927119,29716.0,139.10800000000006,0.00010562,0.04134157,2.02864064,80400.0,9.883e-05,-0.96401009,1.81240636,406.9900000000009,190.0,1482.04308058,01-02-2026,10:06,23533
9.24406962,25981.0,140.47699999999998,7.534e-05,0.02857763,1.49782127,80600.0,2.894e-05,-0.99308192,0.44208407,30.139000000000003,101.0,1675.86770931,01-02-2026,10:06,31152
5.66799866,14004.0,112.655,5.216e-05,0.01878282,1.05231217,80800.0,2.843e-05,-0.99207153,0.49842867,237.52100000000047,404.0,1873.18896175,01-02-2026,10:06,39286
4.25038527,87215.0,658.7769999999994,3.863e-05,0.01394871,0.81553047,81000.0,8.85e-06,-0.99804125,0.14262086,941.9199999999894,2257.0,2071.13054464,01-02-2026,10:06,47633
2.88187052,28470.0,172.35499999999996,2.702e-05,0.00956701,0.58778099,81200.0,0.0,-1.0,0.0,119.83000000000013,1315.0,2271.0,01-02-2026,10:06,57407
2.35901325,52178.0,202.4980000000004,2.119e-05,0.00765436,0.48336767,81400.0,0.0,-1.0,0.0,104.03800000000004,244.0,2471.0,01-02-2026,10:06,67917
1.90542158,23744.0,243.46400000000008,1.715e-05,0.00637631,0.41136391,81600.0,0.0,-1.0,0.0,69.72699999999998,499.0,2671.0,01-02-2026,10:06,79717
1.21038413,37219.0,170.1040000000001,1.094e-05,0.00386783,0.26354006,81800.0,0.0,-1.0,0.0,103.73300000000044,5465.0,2871.0,01-02-2026,10:06,91922
1.6669792,133352.0,714.1540000000002,1.21e-05,0.00482305,0.32098812,82000.0,0.0,-1.0,0.0,234.6070000000004,1074.0,3071.0,01-02-2026,10:06,103544
1.66172083,4682.0,120.17099999999996,1.096e-05,0.0045857,0.30688547,82200.0,0.0,-1.0,0.0,45.41100000000004,322.0,3271.0,01-02-2026,10:06,119112
1.48651034,35622.0,210.07400000000007,9.19e-06,0.00394951,0.26845713,82400.0,0.0,-1.0,0.0,93.64900000000006,273.0,3471.0,01-02-2026,10:06,134984
4.79274964,96928.0,532.0349999999999,1.692e-05,0.00965721,0.59253164,82600.0,0.0,-1.0,0.0,97.89999999999996,151.0,3671.0,01-02-2026,10:06,151588
0.6347161,64329.0,407.464,4.47e-06,0.00180054,0.13211025,82800.0,0.0,-1.0,0.0,85.58900000000008,324.0,3871.0,01-02-2026,10:06,170214
1.7828128,288199.0,1023.145999999999,8.06e-06,0.00405598,0.27499911,83000.0,0.0,-1.0,0.0,181.3220000000001,785.0,4071.0,01-02-2026,10:06,190021
0.52490664,31924.0,238.9650000000001,3.32e-06,0.00140594,0.10543342,83200.0,0.0,-1.0,0.0,64.60500000000002,4071.0,4271.0,01-02-2026,10:06,215460
0.62441892,40214.0,290.8299999999986,3.44e-06,0.00155718,0.11571794,83400.0,0.0,-1.0,0.0,24.428,113.0,4471.0,01-02-2026,10:06,240151
0.52236621,16768.0,353.4070000000004,2.86e-06,0.0013025,0.09833018,83600.0,0.0,-1.0,0.0,27.945,435.0,4671.0,01-02-2026,10:06,267338
1.57264481,194550.0,334.0980000000002,5.54e-06,0.00314096,0.21855707,83800.0,0.0,-1.0,0.0,17.104,300.0,4871.0,01-02-2026,10:06,294714
1.4290354,246820.0,1322.6399999999967,4.91e-06,0.00282209,0.19849585,84000.0,0.0,-1.0,0.0,73.12700000000001,432.0,5071.0,01-02-2026,10:06,326074
0.77361038,29151.0,301.74999999999994,3.04e-06,0.00162319,0.120179,84200.0,0.0,-1.0,0.0,7.139999999999996,58.0,5271.0,01-02-2026,10:06,362310
0.57555512,49450.0,232.36999999999992,2.35e-06,0.0012363,0.09374528,84400.0,0.0,-1.0,0.0,12.654000000000002,21.0,5471.0,01-02-2026,10:06,399286
0.57590285,52931.0,254.313,2.22e-06,0.00120049,0.09125914,84600.0,0.0,-1.0,0.0,3.269,0.0,5671.0,01-02-2026,10:06,437272
1.15325308,121025.0,255.27700000000004,3.36e-06,0.00209392,0.15153002,84800.0,0.0,-1.0,0.0,2.073,10.0,5871.0,01-02-2026,10:06,476328
0.67794797,146034.0,679.8739999999993,2.2e-06,0.00129287,0.09764554,85000.0,0.0,-1.0,0.0,5.273,21.0,6071.0,01-02-2026,10:06,517809
0.48058567,33022.0,71.374,1.66e-06,0.00094601,0.07335109,85200.0,0.0,-1.0,0.0,1.282,0.0,6271.0,01-02-2026,10:06,562201
0.38430697,25238.0,55.206,1.34e-06,0.00076101,0.06004482,85400.0,0.0,-1.0,0.0,0.032,0.0,6471.0,01-02-2026,10:06,607257
0.48111688,15651.0,115.17899999999996,1.49e-06,0.00089775,0.06988738,85600.0,0.0,-1.0,0.0,0.1909999999999999,9.0,6671.0,01-02-2026,10:06,652818
0.5334631,15450.0,52.551,1.52e-06,0.00095108,0.07369479,85800.0,0.0,-1.0,0.0,0.214,0.0,6871.0,01-02-2026,10:06,698685
0.58242202,88070.0,224.0970000000001,1.54e-06,0.00100111,0.07724663,86000.0,0.0,-1.0,0.0,0.091,38.0,7071.0,01-02-2026,10:06,744868
0.58102444,8388.0,38.241,1.48e-06,0.00097959,0.07572954,86200.0,0.0,-1.0,0.0,0.015,0.0,7271.0,01-02-2026,10:06,792790
0.3390802,21598.0,68.674,9.6e-07,0.00060167,0.04833307,86400.0,0.0,-1.0,0.0,0.204,0.0,7471.0,01-02-2026,10:06,840903
0.33793139,11470.0,40.682,9.2e-07,0.00059044,0.04751037,86600.0,0.0,-1.0,0.0,,0.0,7671.0,01-02-2026,10:06,889447
0.35409288,26412.0,42.098,9.1e-07,0.0005979,0.0480532,86800.0,0.0,-1.0,0.0,,0.0,7871.0,01-02-2026,10:06,938221
0.73043903,123222.0,299.33300000000014,1.46e-06,0.00108899,0.08344306,87000.0,0.0,-1.0,0.0,0.249,2.0,8071.0,01-02-2026,10:06,987523
0.34007865,46376.0,113.82,8.1e-07,0.00055383,0.04477171,87200.0,0.0,-1.0,0.0,0.4499999999999999,14.0,8271.0,01-02-2026,10:06,1039296
0.33997984,9678.0,20.096,7.8e-07,0.000543,0.0439597,87400.0,7.7e-07,-0.99946515,0.04335828,,0.0,8471.32508782,01-02-2026,10:06,1091980
0.53534504,12975.0,30.675,1.04e-06,0.00078762,0.06196118,87600.0,1.03e-06,-0.99922332,0.06118115,0.1659999999999999,0.0,8671.51248995,01-02-2026,10:06,1144867
0.53596333,3615.0,9.277,1.01e-06,0.00077382,0.06096773,87800.0,1e-06,-0.9992366,0.06021695,,0.0,8871.51371275,01-02-2026,10:06,1198015
0.3386078,147286.0,255.7020000000002,7e-07,0.00051425,0.04181142,88000.0,0.0,-1.0,0.0,2.434,144.0,9071.0,01-02-2026,10:06,1251234
0.2430426,37049.0,77.13500000000002,5.3e-07,0.00037634,0.03129435,88200.0,5.2e-07,-0.99963068,0.03075593,0.104,0.0,9271.23309639,01-02-2026,10:06,1307276
0.53367565,12800.0,28.155999999999995,9.1e-07,0.00073447,0.05811169,88400.0,9e-07,-0.99927458,0.05745095,0.014,0.0,9471.51512889,01-02-2026,10:06,1364185
0.29177096,20290.0,33.25099999999999,5.6e-07,0.00042634,0.03513649,88600.0,5.6e-07,-0.99957966,0.03468552,,0.0,9671.27950032,01-02-2026,10:06,1421351
0.5107735,8918.0,3.398999999999996,8.2e-07,0.00068196,0.05427017,88800.0,8.2e-07,-0.99932235,0.05395548,0.02,0.0,9871.50751197,01-02-2026,10:06,1478922
0.38975146,10786.0,28.17,6.5e-07,0.00052994,0.04298064,89000.0,6.4e-07,-0.9994774,0.04243921,0.002,0.0,10071.37386882,01-02-2026,10:06,1536671
0.33991065,11784.0,3.943,5.6e-07,0.00045581,0.03738231,89200.0,5.7e-07,-0.99953893,0.03779129,,0.0,10271.33967897,01-02-2026,10:06,1594636
0.27333892,1675.0,4.952999999999999,4.5e-07,0.00036252,0.0302263,89600.0,4.5e-07,-0.99963139,0.03070468,0.002,0.0,10671.27274689,01-02-2026,10:06,1711037
0.14562623,155833.0,165.74300000000002,2.7e-07,0.00020804,0.01801981,90000.0,0.0,-1.0,0.0,1.417,32.0,11071.0,01-02-2026,10:06,1827504
0.23618578,170142.0,229.20800000000008,3.7e-07,0.0003083,0.02600585,90400.0,,,,,,,01-02-2026,10:06,1950173
75200.0,3719.37926051,6.0,0.559,1.395e-05,0.99189088,0.50772035,4.28211882,267235.0,478.9809999999998,1.45e-05,-0.00855496,0.53214223,10:08,01-02-2026,199617
75600.0,3320.81682345,257.0,0.393,1.632e-05,0.99142848,0.53306993,5.27529934,223625.0,484.8920000000005,1.867e-05,-0.01034114,0.62812566,10:08,01-02-2026,155997
76000.0,2921.29082069,60.0,2.3959999999999995,2.474e-05,0.98718084,0.75696,4.52693796,143391.0,278.0250000000002,2.102e-05,-0.0101531,0.61816445,10:08,01-02-2026,121411
76200.0,2723.84806855,0.0,0.1,2.977e-05,0.98489013,0.87227565,4.03978964,5950.0,17.035999999999998,2.218e-05,-0.0098879,0.60403686,10:08,01-02-2026,106956
76400.0,2524.07131517,60.0,7.7189999999999985,3.61e-05,0.98204601,1.01100437,5.09361872,15518.0,311.26899999999983,2.829e-05,-0.01251531,0.74140757,10:08,01-02-2026,92665
76600.0,2325.35708421,60.0,1.1380000000000003,4.496e-05,0.9778751,1.20708871,6.86417252,28794.0,72.02799999999999,3.834e-05,-0.01730261,0.979632,10:08,01-02-2026,78695
76800.0,2127.5603123,110.0,3.1609999999999987,5.607e-05,0.97278036,1.43625979,8.99388313,41990.0,268.92800000000005,4.971e-05,-0.02241917,1.22054337,10:08,01-02-2026,65289
77000.0,1931.0648451,740.0,12.592999999999996,7.097e-05,0.96577863,1.73618155,12.27122836,149229.0,237.27700000000013,6.554e-05,-0.02985195,1.55105846,10:08,01-02-2026,52717
77200.0,1735.87961877,81.0,19.463,9.418e-05,0.95319871,2.23893269,17.05311312,36280.0,151.142,8.84e-05,-0.0415035,2.0322415,10:08,01-02-2026,43118
77400.0,1541.9230729,205.0,21.78,0.0001226,0.93764233,2.80995993,24.03299981,14235.0,66.73800000000003,0.00011798,-0.05735347,2.6316313,10:08,01-02-2026,34239
77600.0,1353.08751358,325.0,32.30799999999999,0.00015959,0.91579261,3.53663841,34.56298462,9781.0,165.3930000000003,0.00015671,-0.07992104,3.40023069,10:08,01-02-2026,25694
77800.0,1168.89211195,353.0,29.662999999999982,0.00020615,0.8853978,4.43156128,49.63741074,26094.0,152.30200000000002,0.00020446,-0.11047243,4.31705556,10:08,01-02-2026,17364
78000.0,990.59422849,1524.0,87.28800000000004,0.00026114,0.84394455,5.47825792,92.24191424,247511.0,411.2980000000003,0.00026095,-0.16165994,5.60677143,10:08,01-02-2026,9464
78200.0,822.33884663,980.0,47.11300000000005,0.00032121,0.79054774,6.58605889,103.20138649,55901.0,140.80400000000023,0.00032238,-0.20648896,6.5314284,10:08,01-02-2026,4501
78400.0,665.97134198,5538.0,107.07800000000012,0.00038065,0.72404559,7.65048727,147.25922866,22999.0,1176.1659999999856,0.00038299,-0.27416228,7.62567699,10:08,01-02-2026,2312
78600.0,525.09866978,10726.0,92.87299999999996,0.00043028,0.64496864,8.52175846,205.95577305,8724.0,59.443000000000055,0.0004346,-0.35347026,8.50823887,10:08,01-02-2026,1220
78800.0,401.46501822,13963.0,98.35500000000005,0.00046248,0.55610358,9.04031429,282.5858848,18852.0,766.7919999999967,0.00046635,-0.44312521,9.03805707,10:08,01-02-2026,870
79000.0,296.76468501,17505.0,174.92199999999988,0.00047052,0.46241581,9.09054631,378.04123367,10199.0,123.88500000000008,0.00047465,-0.53771469,9.09049295,10:08,01-02-2026,820
79200.0,210.9321411,10565.0,119.142,0.00045203,0.36893789,8.63347349,491.85739454,3005.0,591.0589999999979,0.00045549,-0.63218866,8.62545619,10:08,01-02-2026,1431
79400.0,143.96868442,16718.0,80.74400000000003,0.00040775,0.28171548,7.72721925,624.8631517,2050.0,17.689999999999998,0.00041069,-0.7202106,7.70224403,10:08,01-02-2026,2255
79600.0,94.20089149,71834.0,136.46300000000005,0.00034587,0.20536231,6.51013461,775.97348771,1783.0,674.450999999999,0.00034734,-0.79851427,6.43637418,10:08,01-02-2026,3491
79800.0,60.0171566,22813.0,79.98600000000002,0.00027537,0.14329081,5.17501627,940.99743322,79.0,7.1229999999999976,0.0002747,-0.86132428,5.06150851,10:08,01-02-2026,6626
80000.0,37.19857139,158965.0,578.1989999999992,0.0002073,0.0961646,3.90330686,1118.18880306,1911.0,1015.9429999999932,0.00020365,-0.90906769,3.74538744,10:08,01-02-2026,9809
80200.0,22.65119201,36088.0,87.47699999999996,0.00015002,0.06375254,2.85869595,1303.2922901,712.0,66.34500000000004,0.00014258,-0.94292945,2.62145868,10:08,01-02-2026,16458
80400.0,13.74752984,29719.0,139.10800000000006,0.00010453,0.0411227,2.01717036,1494.58083066,190.0,406.9900000000009,9.198e-05,-0.96721238,1.67616334,10:08,01-02-2026,23454
80600.0,8.94422747,25981.0,140.47699999999998,7.193e-05,0.02677012,1.41650153,1687.69642897,101.0,30.139000000000003,5.386e-05,-0.98295263,0.96726355,10:08,01-02-2026,31072
80800.0,5.55667246,14004.0,112.655,4.885e-05,0.01738677,0.98369315,1885.98816794,404.0,237.52100000000047,2.643e-05,-0.99275278,0.45987387,10:08,01-02-2026,39206
81000.0,4.35468956,87215.0,658.7769999999994,3.786e-05,0.01380774,0.80714612,2084.20258074,2257.0,941.9199999999894,7.13e-06,-0.99848009,0.11303763,10:08,01-02-2026,47553
81200.0,2.85812304,28470.0,172.35499999999996,2.4e-05,0.00823178,0.51445283,2284.20000002,1315.0,119.83000000000013,0.0,-1.0,0.0,10:08,01-02-2026,57325
81400.0,2.41832224,52178.0,202.4980000000004,2.083e-05,0.00758774,0.47886222,2484.2,244.0,104.03800000000004,0.0,-1.0,0.0,10:08,01-02-2026,67834
81600.0,1.66896551,23744.0,243.46400000000008,1.437e-05,0.00510282,0.3370102,2684.2,499.0,69.72699999999998,0.0,-1.0,0.0,10:08,01-02-2026,79635
81800.0,1.20825027,37219.0,170.1040000000001,1.077e-05,0.0038385,0.26133812,2884.2,5465.0,103.73300000000044,0.0,-1.0,0.0,10:08,01-02-2026,91839
82000.0,1.70023411,133352.0,714.1540000000002,1.196e-05,0.00479358,0.31875277,3084.2,1074.0,234.6070000000004,0.0,-1.0,0.0,10:08,01-02-2026,103454
82200.0,1.69783112,4682.0,120.17099999999996,1.082e-05,0.00455549,0.30459647,3284.2,322.0,45.41100000000004,0.0,-1.0,0.0,10:08,01-02-2026,119022
82400.0,1.50694827,35622.0,210.07400000000007,9.13e-06,0.00393757,0.26735753,3484.2,273.0,93.64900000000006,0.0,-1.0,0.0,10:08,01-02-2026,134893
82600.0,4.8393401,96928.0,532.0349999999999,1.683e-05,0.00963073,0.59028999,3684.2,151.0,97.89999999999996,0.0,-1.0,0.0,10:08,01-02-2026,151497
82800.0,0.648779,64329.0,407.464,4.42e-06,0.00179027,0.1312166,3884.2,324.0,85.58900000000008,0.0,-1.0,0.0,10:08,01-02-2026,170124
83000.0,1.81621858,288199.0,1023.145999999999,7.97e-06,0.00403398,0.27322712,4084.2,785.0,181.3220000000001,0.0,-1.0,0.0,10:08,01-02-2026,189931
83200.0,0.53420703,31924.0,238.9650000000001,3.29e-06,0.00139958,0.10483743,4284.2,4071.0,64.60500000000002,0.0,-1.0,0.0,10:08,01-02-2026,215371
83400.0,0.63216641,40214.0,290.8299999999986,3.43e-06,0.00155345,0.11530248,4484.2,113.0,24.428,0.0,-1.0,0.0,10:08,01-02-2026,240057
83600.0,0.53240886,16768.0,353.4070000000004,2.84e-06,0.0012963,0.09774926,4684.2,435.0,27.945,0.0,-1.0,0.0,10:08,01-02-2026,267244
83800.0,1.56439628,194518.0,334.0980000000002,5.45e-06,0.00308853,0.21496141,4884.2,300.0,17.104,0.0,-1.0,0.0,10:08,01-02-2026,294620
84000.0,1.45147687,246822.0,1322.6399999999967,4.87e-06,0.00281089,0.19747121,5084.2,432.0,73.12700000000001,0.0,-1.0,0.0,10:08,01-02-2026,325979
84200.0,0.78063224,29151.0,301.74999999999994,3.02e-06,0.00162038,0.11982554,5284.2,58.0,7.139999999999996,0.0,-1.0,0.0,10:08,01-02-2026,362215
84400.0,0.58456659,49450.0,232.36999999999992,2.34e-06,0.00123123,0.09324659,5484.2,21.0,12.654000000000002,0.0,-1.0,0.0,10:08,01-02-2026,399192
84600.0,0.58496855,52931.0,254.313,2.2e-06,0.00119573,0.09078461,5684.2,0.0,3.269,0.0,-1.0,0.0,10:08,01-02-2026,437177
84800.0,1.17058078,121025.0,255.27700000000004,3.34e-06,0.00208601,0.15077006,5884.2,10.0,2.073,0.0,-1.0,0.0,10:08,01-02-2026,476232
85000.0,0.68407216,146034.0,679.8739999999993,2.2e-06,0.00129029,0.09732964,6084.2,21.0,5.273,0.0,-1.0,0.0,10:08,01-02-2026,517714
85200.0,0.48780047,33022.0,71.374,1.65e-06,0.00094268,0.0729997,6284.2,0.0,1.282,0.0,-1.0,0.0,10:08,01-02-2026,562106
85400.0,0.39013902,25238.0,55.206,1.33e-06,0.00075842,0.05976239,6484.2,0.0,0.032,0.0,-1.0,0.0,10:08,01-02-2026,607162
85600.0,0.4889285,15651.0,115.17899999999996,1.49e-06,0.0008963,0.06968681,6684.2,9.0,0.1909999999999999,0.0,-1.0,0.0,10:08,01-02-2026,652722
85800.0,0.53799455,15450.0,52.551,1.52e-06,0.0009496,0.07348589,6884.2,0.0,0.214,0.0,-1.0,0.0,10:08,01-02-2026,698590
86000.0,0.58724547,88070.0,224.0970000000001,1.54e-06,0.00099961,0.07703159,7084.2,38.0,0.091,0.0,-1.0,0.0,10:08,01-02-2026,744772
86200.0,0.58728829,8388.0,38.241,1.47e-06,0.00097736,0.07545853,7284.2,0.0,0.015,0.0,-1.0,0.0,10:08,01-02-2026,792695
86400.0,0.34193004,21598.0,68.674,9.6e-07,0.00060082,0.04820163,7484.2,0.0,0.204,0.0,-1.0,0.0,10:08,01-02-2026,840807
86600.0,0.34253032,11470.0,40.682,9.2e-07,0.00058874,0.0473097,7684.2,0.0,,0.0,-1.0,0.0,10:08,01-02-2026,889351
86800.0,0.35707116,26412.0,42.098,9.1e-07,0.00059709,0.04792585,7884.2,0.0,,0.0,-1.0,0.0,10:08,01-02-2026,938124
87000.0,0.73576297,123222.0,299.33300000000014,1.46e-06,0.00108757,0.08322762,8084.2,2.0,0.249,0.0,-1.0,0.0,10:08,01-02-2026,987427
87200.0,0.34260774,46376.0,113.82,8.1e-07,0.00055301,0.04464682,8284.2,14.0,0.4499999999999999,0.0,-1.0,0.0,10:08,01-02-2026,1039200
87400.0,0.34271419,9678.0,20.096,7.8e-07,0.00054231,0.04384624,8484.53396507,0.0,,7.6e-07,-0.99947056,0.04288394,10:08,01-02-2026,1091883
87600.0,0.53933067,12975.0,30.675,1.04e-06,0.00078667,0.06180473,8684.72647615,0.0,0.1659999999999999,1.02e-06,-0.99923056,0.06056035,10:08,01-02-2026,1144771
87800.0,0.53933157,3615.0,9.277,1e-06,0.0007724,0.06077313,8884.72666547,0.0,,9.9e-07,-0.99924448,0.05955128,10:08,01-02-2026,1197918
88000.0,0.34260343,147286.0,255.7020000000002,7e-07,0.00051301,0.04165264,9084.2,144.0,2.434,0.0,-1.0,0.0,10:08,01-02-2026,1251137
88200.0,0.24499947,37049.0,77.13500000000002,5.3e-07,0.00037591,0.03121769,9284.43956544,0.0,0.104,5.2e-07,-0.99963152,0.03064574,10:08,01-02-2026,1307179
88400.0,0.53872826,12800.0,28.155999999999995,9e-07,0.0007328,0.05789896,9484.72868997,0.0,0.014,8.9e-07,-0.99928155,0.05685143,10:08,01-02-2026,1364088
88600.0,0.29383537,20290.0,33.25099999999999,5.6e-07,0.00042587,0.03505069,9684.48667117,0.0,,5.5e-07,-0.99958366,0.03432524,10:08,01-02-2026,1421253
88800.0,0.49766178,8918.0,3.398999999999996,7.9e-07,0.00065044,0.05186836,9884.69592755,0.0,0.02,7.9e-07,-0.99935107,0.05175479,10:08,01-02-2026,1478824
89000.0,0.39119656,10786.0,28.17,6.4e-07,0.00052354,0.04243981,10084.58341617,0.0,0.002,6.4e-07,-0.99948123,0.04208577,10:08,01-02-2026,1536573
89200.0,0.33086134,11784.0,3.943,5.5e-07,0.00044186,0.03627079,10284.52950707,0.0,,5.5e-07,-0.9995584,0.03625281,10:08,01-02-2026,1594538
89600.0,0.26354458,1675.0,4.952999999999999,4.4e-07,0.00035125,0.02931126,10684.46298983,0.0,0.002,4.4e-07,-0.99964898,0.02929561,10:08,01-02-2026,1710938
90000.0,0.1469773,155835.0,165.74300000000002,2.7e-07,0.00020772,0.01796743,11084.2,32.0,1.417,0.0,-1.0,0.0,10:08,01-02-2026,1827405
90400.0,0.22951886,170142.0,229.20800000000008,3.5e-07,0.0002938,0.02482569,,,,,,,10:08,01-02-2026,1950074
75200.0,3770.84480547,6.0,0.559,1.191e-05,0.99334799,0.42639233,4.10107864,267235.0,478.9809999999998,1.42e-05,-0.00846522,0.52726359,10:08,01-02-2026,198612
75600.0,3371.60721959,257.0,0.393,1.508e-05,0.99217991,0.4917667,4.75195503,223625.0,484.8920000000005,1.832e-05,-0.01019186,0.62013195,10:08,01-02-2026,155077
76000.0,2972.61900818,60.0,2.3959999999999995,2.342e-05,0.98785176,0.72259341,4.06052503,143391.0,278.0250000000002,2.051e-05,-0.01002774,0.61150366,10:08,01-02-2026,120585
76200.0,2773.66350471,0.0,0.1,2.774e-05,0.98607575,0.81298846,3.51384357,5950.0,17.035999999999998,1.896e-05,-0.00806399,0.50516233,10:08,01-02-2026,106177
76400.0,2574.73749861,60.0,7.7189999999999985,2.94e-05,0.98636751,0.79834574,4.47937139,15518.0,311.26899999999983,2.426e-05,-0.01034529,0.62840313,10:08,01-02-2026,91926
76600.0,2376.47938896,60.0,1.1380000000000003,4.535e-05,0.97686918,1.2531909,5.94257705,28794.0,72.02799999999999,3.431e-05,-0.01513062,0.87331225,10:08,01-02-2026,77998
76800.0,2178.12829358,110.0,3.1609999999999987,5.147e-05,0.97557023,1.3120437,7.92759359,41990.0,268.92800000000005,4.605e-05,-0.02031731,1.12293762,10:08,01-02-2026,64636
77000.0,1981.45031996,740.0,12.592999999999996,6.694e-05,0.96760762,1.65953085,10.66954557,149229.0,237.27700000000013,6.122e-05,-0.02758791,1.45250855,10:08,01-02-2026,52108
77200.0,1785.53388235,81.0,19.463,9.021e-05,0.95550445,2.14958507,15.03573348,36280.0,151.142,8.409e-05,-0.03922764,1.94116755,10:08,01-02-2026,42577
77400.0,1590.79411042,205.0,21.78,0.00011569,0.94143464,2.67533452,21.15196667,14235.0,66.73800000000003,0.000108,-0.05120305,2.4059076,10:08,01-02-2026,33746
77600.0,1401.20704451,325.0,32.30799999999999,0.0001484,0.92322214,3.29852492,30.48768896,9781.0,165.3930000000003,0.00014562,-0.0722407,3.14850206,10:08,01-02-2026,25246
77800.0,1214.66464107,353.0,29.662999999999982,0.00019715,0.89262273,4.2293773,43.91835056,26094.0,152.30200000000002,0.00019171,-0.1005321,4.0324678,10:08,01-02-2026,16962
78000.0,1034.51311949,1524.0,87.28800000000004,0.00025091,0.85771116,5.15025878,75.54243628,245461.0,411.2980000000003,0.00024797,-0.15378031,5.42590459,10:08,01-02-2026,9119
78200.0,863.5678842,980.0,47.11300000000005,0.00031303,0.80029988,6.40112412,92.71712009,55901.0,140.80400000000023,0.00031053,-0.19287504,6.26841818,10:08,01-02-2026,4591
78400.0,703.61992477,5538.0,107.07800000000012,0.00037061,0.739968,7.42450949,133.18696048,22999.0,1176.1659999999856,0.00037124,-0.25637712,7.37039786,10:08,01-02-2026,2463
78600.0,558.98749659,10726.0,92.87299999999996,0.00042095,0.66431475,8.34549078,187.90716608,8724.0,59.443000000000055,0.00042555,-0.33273999,8.31680603,10:08,01-02-2026,1423
78800.0,430.72608556,13961.0,98.35500000000005,0.00046134,0.56950479,8.99084387,259.87279628,18853.0,766.7919999999967,0.00046303,-0.41901199,8.94295303,10:08,01-02-2026,1125
79000.0,321.02673781,17505.0,174.92199999999988,0.0004711,0.48375847,9.12359185,350.48048409,10199.0,123.88500000000008,0.00047745,-0.51651841,9.12350373,10:08,01-02-2026,1158
79200.0,230.33708416,10605.0,119.142,0.00045712,0.38184711,8.72636479,459.83917604,3045.0,591.0589999999979,0.00045926,-0.61273276,8.76394143,10:08,01-02-2026,1839
79400.0,158.81011633,16751.0,80.74400000000003,0.00041631,0.29300404,7.87133964,588.1229326,2050.0,17.689999999999998,0.00042163,-0.70248463,7.92808833,10:08,01-02-2026,2692
79600.0,105.03554644,71834.0,136.46300000000005,0.00036126,0.22065816,6.78886059,734.03948634,1783.0,674.450999999999,0.00036421,-0.78185072,6.74448742,10:08,01-02-2026,3963
79800.0,67.69245534,22813.0,79.98600000000002,0.00028927,0.15395068,5.42949582,896.3539114,79.0,7.1229999999999976,0.00029373,-0.84444096,5.46737316,10:08,01-02-2026,7184
80000.0,42.30719848,158965.0,578.1989999999992,0.00022424,0.10694416,4.21775435,1071.08317983,1911.0,1015.9429999999932,0.00022053,-0.89810767,4.0723024,10:08,01-02-2026,10387
80200.0,25.90280773,36088.0,87.47699999999996,0.00016356,0.07096835,3.10601454,1254.12436402,712.0,66.34500000000004,0.00015844,-0.9338586,2.94171856,10:08,01-02-2026,17127
80400.0,15.85820849,29719.0,139.10800000000006,0.00011524,0.04626748,2.21866239,1444.52557976,190.0,406.9900000000009,0.00010876,-0.9581927,2.04447455,10:08,01-02-2026,24140
80600.0,10.28342551,25981.0,140.47699999999998,7.887e-05,0.0296378,1.54186507,1636.7144085,101.0,30.139000000000003,7.55e-05,-0.97232654,1.45634488,10:08,01-02-2026,31767
80800.0,6.54478496,14004.0,112.655,5.289e-05,0.01891654,1.05700583,1835.16019146,404.0,237.52100000000047,5.61e-05,-0.97907854,1.15122355,10:08,01-02-2026,39906
81000.0,5.03515684,87215.0,658.7769999999994,3.919e-05,0.014051,0.81940464,2032.21477855,2257.0,941.9199999999894,1.302e-05,-0.99684893,0.21889168,10:08,01-02-2026,48258
81200.0,3.27496162,28470.0,172.35499999999996,2.747e-05,0.00964645,0.59116607,2232.30000304,1315.0,119.83000000000013,7.72e-06,-0.99817125,0.13378412,10:08,01-02-2026,58049
81400.0,2.80889563,52178.0,202.4980000000004,2.135e-05,0.00768298,0.48416352,2432.3,244.0,104.03800000000004,0.0,-1.0,0.0,10:08,01-02-2026,68567
81600.0,1.88913529,23744.0,243.46400000000008,1.733e-05,0.00640978,0.41261943,2632.2,499.0,69.72699999999998,0.0,-1.0,0.0,10:08,01-02-2026,80373
81800.0,1.40266719,37219.0,170.1040000000001,1.103e-05,0.00388354,0.26407443,2832.3,5465.0,103.73300000000044,1.392e-05,-0.99475135,0.34559358,10:08,01-02-2026,92581
82000.0,1.93615448,133352.0,714.1540000000002,1.226e-05,0.00485382,0.32233527,3032.3,1074.0,234.6070000000004,1.28e-05,-0.99482988,0.34093299,10:08,01-02-2026,104228
82200.0,1.92425096,4682.0,120.17099999999996,1.107e-05,0.00460854,0.3077718,3232.2,322.0,45.41100000000004,1.158e-05,-0.99508387,0.32597736,10:08,01-02-2026,119805
