contract_value,mark_price,product_trading_status,tags,underlying_asset_symbol,contract_type,leverage,oi_value_usd,oi_value_symbol,tick_size,ltp_change_24h,close,strike_price,turnover_symbol,symbol,oi_change_usd_6h,oi,mark_change_24h,low,open,oi_contracts,high,spot_price,turnover_usd,timestamp,product_id,oi_value,volume,time,turnover,size,sort_priority,description,mark_vol,greeks.delta,greeks.gamma,greeks.rho,greeks.spot,greeks.theta,greeks.vega,price_band.lower_limit,price_band.upper_limit,quotes.ask_iv,quotes.ask_size,quotes.best_ask,quotes.best_ask_mm,quotes.best_bid,quotes.best_bid_mm,quotes.bid_iv,quotes.bid_size,quotes.impact_mid_price,quotes.mark_iv
0.010000000000000000,4.7305469,operational,[],ETH,call_options,100,667080.8100,ETH,0.010000000000000000,-87.1881,3.8,3440,USD,C-ETH-3440-111225,25241.2600,200.2500,-79.1702,3.8,29.66,20025,52.2,3334.72,3046461.5139000006,2025-12-10 22:36:41,111769,200.2500,906.2700000000003,2025-12-09T22:34:10.930506855Z,3046461.5139000006,90627.0,1,ETH  Call,0.65550568,0.11432829,0.00226458,0.00575529,3334.52,-14.78642134,0.25199241,0.01,28.88561751,0.66260308,3018,4.9,4.9,4.5,4.5,0.64672589,2420,,0.65553444
0.010000000000000000,7.22678173,operational,[],ETH,call_options,100,495689.6560,ETH,0.010000000000000000,-77.5641,7.0,3420,USD,C-ETH-3420-111225,-100131.4300,148.8200,-73.8599,6.9,31.2,14882,65.3,3334.72,4236027.687199999,2025-12-10 22:36:41,111872,148.8200,1258.8500000000004,2025-12-09T22:34:10.930506855Z,4236027.687199999,125885.0,1,ETH  Call,0.64971914,0.16196626,0.00289917,0.00814608,3334.4,-18.59342491,0.31973502,0.01,33.46120919,0.65668613,1815,7.4,7.4,6.9,6.9,0.64104617,3639,,0.64975495
0.010000000000000000,10.74820905,operational,[],ETH,call_options,100,781396.0605,ETH,0.010000000000000000,-70.1117,10.7,3400,USD,C-ETH-3400-111225,-318033.1600,234.4500,-67.5543,8.2,35.8,23445,79.7,3334.72,8452257.224300003,2025-12-10 22:36:41,111753,234.4500,2516.0199999999945,2025-12-09T22:34:10.930506855Z,8452257.224300003,251602.0,1,ETH  Call,0.6447798,0.22355433,0.00355495,0.01123071,3334.4,-22.50966449,0.38955227,0.01,39.95408709,0.6524542,1815,11,11,10.4,10.4,0.63705117,3669,,0.64475338
0.010000000000000000,15.75295416,operational,[],ETH,call_options,100,745799.7050,ETH,0.010000000000000000,-57.0743,17.9,3380,USD,C-ETH-3380-111225,308996.9900,223.9000,-60.2542,12.7,41.7,22390,88.9,3334.72,2988559.826800003,2025-12-10 22:36:41,111831,223.9000,889.6200000000001,2025-12-09T22:34:10.930506855Z,2988559.826800003,88962.0,1,ETH  Call,0.6434703,0.29872860,0.00414230,0.01498657,3334.4,-26.05362483,0.45239669,0.01,47.02068135,0.65034717,1815,16,16,15.3,15.3,0.63487381,4378,,0.64356703
0.010000000000000000,22.50046984,operational,[],ETH,call_options,100,894644.4196,ETH,0.010000000000000000,-60.9236,22.0,3360,USD,C-ETH-3360-111225,66820.9800,268.3300,-52.1074,18.6,56.3,26833,100.0,3334.72,5279481.521499994,2025-12-10 22:36:41,111655,268.3300,1575.2799999999993,2025-12-09T22:34:10.930506855Z,5279481.521499994,157528.0,1,ETH  Call,0.64513916,0.38598292,0.00455718,0.01933054,3334.52,-28.77784847,0.49870031,0.01,58.1715136,0.65190256,1815,22.8,22.8,22,22,0.63586056,4204,,0.64526529
0.010000000000000000,31.06505632,operational,[],ETH,call_options,100,386136.0314,ETH,0.010000000000000000,-52.7607,30.8,3340,USD,C-ETH-3340-111225,-41646.4100,115.9700,-43.9369,25.1,65.2,11597,118.2,3334.72,4351911.460299999,2025-12-10 22:36:41,111801,115.9700,1300.479999999998,2025-12-09T22:34:10.930506855Z,4351911.460299999,130048.0,1,ETH  Call,0.64720048,0.47859057,0.00472310,0.02392003,3334.4,-30.11149470,0.51933133,0.01,73.44772719,0.65565258,2708,31.4,31.4,30.5,30.5,0.63832268,2421,,0.64727871
0.010000000000000000,41.76266646,operational,[],ETH,call_options,100,324710.6020,ETH,0.010000000000000000,-41.1095,41.4,3320,USD,C-ETH-3320-111225,-137209.7400,97.4200,-35.6361,34.33,70.3,9742,133.1,3334.72,3286289.297399999,2025-12-10 22:36:41,111654,97.4200,985.1199999999994,2025-12-09T22:34:10.930506855Z,3286289.297399999,98512.0,1,ETH  Call,0.65427853,0.57215823,0.00460418,0.02852667,3334.38,-29.96988726,0.51155197,0.01,89.84573288,0.66352367,2601,42.1,42.1,41.1,41.1,0.64397514,2421,,0.65431319
0.010000000000000000,54.48941743,operational,[],ETH,call_options,100,152535.5260,ETH,0.010000000000000000,-38.4145,49.33,3300,USD,C-ETH-3300-111225,-181690.3700,45.8000,-27.5612,49.33,80.1,4580,150.68,3334.72,2795725.8693000013,2025-12-10 22:36:41,111779,45.8000,836.6799999999994,2025-12-09T22:34:10.930506855Z,2795725.8693000013,83668.0,1,ETH  Call,0.66580621,0.66052170,0.00422960,0.03283576,3334.53,-28.41358247,0.47740283,0.51599646,106.36745388,0.67770392,1815,55,55,53.7,53.7,0.65047204,2567,,0.66602506
0.010000000000000000,68.7826878,operational,[],ETH,call_options,100,32658.2748,ETH,0.010000000000000000,-23.1720,74.6,3280,USD,C-ETH-3280-111225,-26108.2000,9.8100,-20.3590,60.5,97.1,981,167.0,3334.72,443108.5312999999,2025-12-10 22:36:41,111653,9.8100,133.08000000000004,2025-12-09T22:34:10.930506855Z,443108.5312999999,13308.0,1,ETH  Call,0.67446284,0.73898433,0.00370481,0.03661597,3334.56,-25.55440301,0.42371513,11.15722697,125.91647901,0.69171488,1873,69.4,69.4,67.8,67.8,0.6539464,2420,,0.674665
0.010000000000000000,84.4902807,operational,[],ETH,call_options,100,9757.6911,ETH,0.010000000000000000,87.9356,169.33,3260,USD,C-ETH-3260-111225,1033.6600,2.9300,-14.5005,86.6,90.1,293,169.33,3334.72,83493.1348,2025-12-10 22:36:41,111759,2.9300,24.989999999999995,2025-12-09T22:34:10.930506855Z,83493.1348,2499.0,1,ETH  Call,0.6870682,0.80322662,0.00309494,0.03965055,3334.38,-22.25426430,0.36140527,23.88461158,144.69536044,0.71171179,1815,85.2,85.2,83.4,83.4,0.66187233,2447,,0.68702797
0.010000000000000000,101.05508445,operational,[],ETH,call_options,100,15027.5455,ETH,0.010000000000000000,-3.7690,120.0,3240,USD,C-ETH-3240-111225,1700.5300,4.5100,-9.7466,100.4,124.7,451,204.1,3334.72,94290.4584,2025-12-10 22:36:41,111624,4.5100,28.259999999999998,2025-12-09T22:34:10.930506855Z,94290.4584,2826.0,1,ETH  Call,0.68808571,0.86009640,0.00248007,0.04229701,3334.38,-17.88430436,0.29002717,37.15116263,162.48114651,0.72330832,1815,101.9,101.9,99.8,99.8,0.65069735,2440,,0.68816115
0.010000000000000000,118.71891148,operational,[],ETH,call_options,100,14327.3850,ETH,0.010000000000000000,24.2263,149.32,3220,USD,C-ETH-3220-111225,-733.5600,4.3000,-5.9775,115.3,120.2,430,207.9,3334.72,17095.4117,2025-12-10 22:36:41,111625,4.3000,5.14,2025-12-09T22:34:10.930506855Z,17095.4117,514.0,1,ETH  Call,0.69207023,0.90336473,0.00189048,0.04422989,3334.54,-13.88679085,0.22313122,54.03254091,182.93134445,0.74121773,1858,119.8,119.8,117.6,117.6,0.64172149,2420,,0.69195509
0.010000000000000000,137.35979613,operational,[],ETH,call_options,100,24727.1500,ETH,0.010000000000000000,-1.3848,135.3,3200,USD,C-ETH-3200-111225,-132141.4800,7.4200,-2.9200,123.7,137.2,742,244.6,3334.72,466633.2108,2025-12-10 22:36:41,111626,7.4200,139.04000000000002,2025-12-09T22:34:10.930506855Z,466633.2108,13904.0,1,ETH  Call,0.70927054,0.93262530,0.00140834,0.04543888,3334.38,-10.81466858,0.16995419,71.81988956,202.41665584,0.77689826,1849,138.4,138.4,135.9,135.9,0.62502742,2421,,0.70927406
0.010000000000000000,156.34327522,operational,[],ETH,call_options,100,3331.3800,ETH,0.010000000000000000,52.1883,229.5,3180,USD,C-ETH-3180-111225,0.0000,1.0000,-0.6485,150.8,150.8,100,229.5,3334.72,2262.5141,2025-12-10 22:36:41,111627,1.0000,0.67,2025-12-09T22:34:10.930506855Z,2262.5141,67.0,1,ETH  Call,0.71933354,0.95512839,0.00100657,0.04629475,3334.4,-7.96241963,0.12328483,90.00840512,221.8744817,0.81349671,1815,157.5,157.5,154.8,154.8,0.56320906,2429,,0.71922193
0.010000000000000000,175.87150922,operational,[],ETH,call_options,100,1333.0040,ETH,0.010000000000000000,32.5536,272.0,3160,USD,C-ETH-3160-111225,-1133.6900,0.4000,1.1161,169.0,205.2,40,272.0,3334.72,6455.8483,2025-12-10 22:36:41,111628,0.4000,1.9200000000000002,2025-12-09T22:34:10.930506855Z,6455.8483,192.0,1,ETH  Call,0.74012175,0.96821687,0.00073348,0.04666425,3334.38,-6.22399475,0.09304445,109.30672027,241.70967983,0.86483538,1815,177,177,174.2,174.2,0.000005,2424,,0.73956405
0.010000000000000000,195.51691346,operational,[],ETH,call_options,100,13522.1954,ETH,0.010000000000000000,-4.8990,188.3,3140,USD,C-ETH-3140-111225,0.0000,4.0600,2.2486,180.2,198.0,406,240.0,3334.72,16042.6656,2025-12-10 22:36:41,111629,4.0600,4.83,2025-12-09T22:34:10.930506855Z,16042.6656,483.0,1,ETH  Call,0.76510032,0.97602134,0.00055257,0.04675778,3334.52,-5.16557741,0.07357096,127.12203365,259.76334813,0.93542933,1815,197,197,193.9,193.9,0.000005,2451,,0.76336026
0.010000000000000000,215.18122254,operational,[],ETH,call_options,100,4530.7448,ETH,0.010000000000000000,25.8184,238.3,3120,USD,C-ETH-3120-111225,0.0000,1.3600,3.1439,189.4,189.4,136,238.3,3334.72,18348.6144,2025-12-10 22:36:41,111630,1.3600,5.5,2025-12-09T22:34:10.930506855Z,18348.6144,550.0,1,ETH  Call,0.7913669,0.98463839,0.00037421,0.04689973,3334.38,-3.57815027,0.05039036,146.75227259,279.54978109,0.99254847,1815,216.6,216.6,213.3,213.3,0.000005,2431,,0.79192052
0.010000000000000000,235.05545585,operational,[],ETH,call_options,100,3832.8350,ETH,0.010000000000000000,30.1401,288.0,3100,USD,C-ETH-3100-111225,-12837.3600,1.1500,3.8577,221.3,221.3,115,318.9,3334.72,25656.831100000003,2025-12-10 22:36:41,111631,1.1500,7.6,2025-12-09T22:34:10.930506855Z,25656.831100000003,760.0,1,ETH  Call,0.82788865,0.98809892,0.00028619,0.04677027,3334.5,-3.01137318,0.04042709,168.26644194,301.31466416,1.06888413,1827,236.7,236.7,233.2,233.2,0.000005,2420,,0.82831979
0.010000000000000000,254.9723406,operational,[],ETH,call_options,100,200.0916,ETH,0.010000000000000000,16.8932,301.0,3080,USD,C-ETH-3080-111225,-133.3800,0.0600,4.3352,240.0,257.5,6,301.0,3334.72,837.8726,2025-12-10 22:36:41,111632,0.0600,0.25,2025-12-09T22:34:10.930506855Z,837.8726,25.0,1,ETH  Call,0.86772939,0.99086296,0.00021808,0.04660989,3334.4,-2.49288195,0.03210958,186.43885522,319.47335528,1.14577472,1816,256.6,256.6,252.9,252.9,0.000005,2421,,0.86777906
0.010000000000000000,274.90582094,operational,[],ETH,call_options,100,0.0000,ETH,0.010000000000000000,17.4260,309.3,3060,USD,C-ETH-3060-111225,-133.3800,0.0000,4.4124,263.4,263.4,0,309.3,3334.72,267.5172,2025-12-10 22:36:41,111633,0.0000,0.08,2025-12-09T22:34:10.930506855Z,267.5172,8.0,1,ETH  Call,0.90664466,0.99302618,0.00016552,0.04641275,3334.48,-2.04257145,0.02532032,207.64306188,340.76019526,1.2251246,1815,276.7,276.7,272.8,272.8,0.000005,2420,,0.91011584
0.010000000000000000,294.88700988,operational,[],ETH,call_options,100,133.2316,ETH,0.010000000000000000,0.0000,316.7,3040,USD,C-ETH-3040-111225,0.0000,0.0400,4.5274,316.7,316.7,4,316.7,3334.72,134.1032,2025-12-10 22:36:41,111674,0.0400,0.04,2025-12-09T22:34:10.930506855Z,134.1032,4.0,1,ETH  Call,0.95999678,0.99304319,0.00015348,0.04610954,3334.36,-2.19315077,0.02526540,226.31206278,359.35969268,1.31400108,1815,296.7,296.7,292.6,292.6,0.000005,2421,,0.96189797
0.010000000000000000,314.87334231,operational,[],ETH,call_options,100,0.0000,ETH,0.010000000000000000,11.0727,340.66,3020,USD,C-ETH-3020-111225,0.0000,0.0000,4.6441,306.7,306.7,0,340.66,3334.72,200.55270000000002,2025-12-10 22:36:41,111698,0.0000,0.06,2025-12-09T22:34:10.930506855Z,200.55270000000002,6.0,1,ETH  Call,1.01454874,0.99416573,0.00012563,0.04585973,3334.5,-1.96233268,0.02162209,246.98366134,380.06630254,1.39816642,1815,316.9,316.9,312.6,312.6,0.000005,2420,,1.01601462
0.010000000000000000,334.74364036,operational,[],ETH,call_options,100,333.1420,ETH,0.010000000000000000,12.3004,379.8,3000,USD,C-ETH-3000-111225,-3334.3800,0.1000,4.5859,315.5,338.2,10,433.96,3334.72,11085.4921,2025-12-10 22:36:41,111651,0.1000,3.27,2025-12-09T22:34:10.930506855Z,11085.4921,327.0,1,ETH  Call,0.99573936,1.00000000,0.00000000,0.04585426,3334.79,-0.00000000,0.00000000,266.7080311,399.71752698,1.45552874,1816,337,337,332.5,332.5,0.000005,2420,,1.07147872
0.010000000000000000,414.83591645,operational,[],ETH,call_options,100,333.2220,ETH,0.010000000000000000,11.6152,447.8,2920,USD,C-ETH-2920-111225,0.0000,0.1000,4.1906,396.9,401.2,10,495.3,3334.72,54405.0535,2025-12-10 22:36:41,111675,0.1000,16.209999999999997,2025-12-09T22:34:10.930506855Z,54405.0535,1621.0,1,ETH  Call,1.21661734,0.99572135,0.00007402,0.04440989,3334.52,-1.91709658,0.01640354,347.6874787,480.81998902,1.84278488,1816,417.4,417.4,412.1,412.1,0.000005,2420,,1.21385288
0.010000000000000000,374.78274486,operational,[],ETH,call_options,100,0.0000,ETH,0.010000000000000000,,,2960,USD,C-ETH-2960-111225,0.0000,0.0000,4.5758,,,0,,3334.72,,2025-12-10 22:36:41,111652,0.0000,,,,,1,ETH  Call,1.04112122,0.99841696,0.00003779,0.04516030,3334.72,-0.62300016,0.00668188,305.9469872,439.22543746,,,,,0.03,,0.000005,1000,,1.04115122
